Row,Vine,Variety,flag color,values,ind,month
15,33,Tinta Francisca,yellow,1,E,April
15,34,Tinta Francisca,pink,1,E,April
15,35,Tinta Francisca,pink,1,E,April
15,36,Tinta Francisca,red/orange,1,E,April
16,12,Tinta Francisca,pink,1,E,April
16,13,Tinta Francisca,pink,1,E,April
16,14,Tinta Francisca,red/orange,1,E,April
16,16,Tinta Francisca,yellow,1,E,April
16,17,Tannat,pink,0,E,April
16,18,Tannat,red/orange,1,E,April
16,19,Tannat,pink,0,E,April
16,20,Tannat,yellow,1,E,April
16,21,Tannat,yellow,1,E,April
2,22,Albarino,yellow,10,E,April
2,23,Albarino,yellow,5,E,April
2,24,Albarino,yellow,10,E,April
2,25,Albarino,pink,5,E,April
3,17,Tinta Francisca,red/orange,1,E,April
3,18,Tinta Francisca,red/orange,1,E,April
3,19,Tinta Francisca,yellow,1,E,April
3,20,Tinta Francisca,yellow,1,E,April
3,21,Tinta Francisca,pink,2,E,April
4,8,Greco di Tufo,red/orange,0,E,April
4,9,Greco di Tufo,red/orange,0,E,April
4,12,Albarino,pink,4,E,April
4,13,Albarino,yellow,5,E,April
4,14,Albarino,red/orange,4,E,April
4,16,Albarino,red/orange,4,E,April
4,23,Albarino,red/orange,5,E,April
4,24,Albarino,yellow,5,E,April
4,25,Albarino,red/orange,0,E,April
4,26,Albarino,pink,2,E,April
4,27,Tinta Francisca,pink,3,E,April
4,28,Tinta Francisca,red/orange,2,E,April
4,29,Tinta Francisca,red/orange,2,E,April
4,30,Tinta Francisca,pink,3,E,April
4,31,Tinta Francisca,yellow,4,E,April
6,2,Albarino,yellow,1,E,April
6,3,Albarino,pink,7,E,April
6,4,Albarino,red/orange,5,E,April
6,5,Albarino,pink,7,E,April
6,6,Albarino,pink,3,E,April
7,7,Albarino,pink,5,E,April
7,8,Albarino,red/orange,1,E,April
7,10,Albarino,red/orange,5,E,April
7,32,Albarino,yellow,7,E,April
7,33,Albarino,red/orange,5,E,April
7,34,Albarino,yellow,12,E,April
7,35,Albarino,red/orange,5,E,April
7,36,Albarino,red/orange,4,E,April
8,17,Albarino,red/orange,4,E,April
8,18,Albarino,yellow,3,E,April
8,19,Albarino,yellow,6,E,April
8,21,Albarino,yellow,3,E,April
8,27,Albarino,pink,5,E,April
8,28,Albarino,yellow,5,E,April
8,29,Albarino,pink,3,E,April
8,30,Albarino,red/orange,3,E,April
8,32,Tannat,red/orange,1,E,April
8,33,Tannat,yellow,1,E,April
8,34,Tannat,yellow,3,E,April
8,35,Tannat,red/orange,2,E,April
8,36,Tannat,yellow,1,E,April
9,2,Tannat,red/orange,1,E,April
9,4,Tannat,yellow,1,E,April
9,6,Tannat,red/orange,1,E,April
9,27,Tannat,red/orange,1,E,April
9,28,Tannat,yellow,0,E,April
9,29,Tannat,red/orange,1,E,April
9,30,Tannat,red/orange,1,E,April
9,31,Tannat,pink,1,E,April
10,22,Tinta Francisca,pink,1,E,April
10,23,Tinta Francisca,yellow,1,E,April
10,24,Tinta Francisca,yellow,1,E,April
10,25,Tinta Francisca,pink,1,E,April
10,26,Tinta Francisca,yellow,1,E,April
10,37,Tannat,yellow,1,E,April
10,38,Tannat,pink,1,E,April
10,39,Tannat,red/orange,1,E,April
10,40,Tannat,red/orange,1,E,April
10,41,Tannat,yellow,0,E,April
11,2,Tinta Francisca,red/orange,1,E,April
11,3,Tinta Francisca,yellow,1,E,April
11,4,Tinta Francisca,yellow,1,E,April
11,5,Tinta Francisca,red/orange,1,E,April
11,6,Tinta Francisca,red/orange,1,E,April
12,7,Tinta Francisca,red/orange,1,E,April
12,8,Tinta Francisca,red/orange,1,E,April
12,9,Tinta Francisca,yellow,1,E,April
12,10,Tinta Francisca,yellow,1,E,April
12,11,Tinta Francisca,yellow,3,E,April
12,12,Tannat,yellow,1,E,April
12,13,Tannat,pink,1,E,April
12,14,Tannat,pink,1,E,April
12,15,Tannat,yellow,1,E,April
12,16,Tannat,red/orange,0,E,April
13,38,Tinta Francisca,yellow,1,E,April
13,39,Tinta Francisca,red/orange,1,E,April
13,40,Tinta Francisca,red/orange,1,E,April
13,41,Tinta Francisca,red/orange,1,E,April
14,7,Tannat,pink,1,E,April
14,8,Tannat,red/orange,1,E,April
14,9,Tannat,yellow,2,E,April
14,10,Tannat,pink,1,E,April
14,11,Tannat,yellow,1,E,April
14,22,Tannat,pink,1,E,April
14,23,Tannat,red/orange,1,E,April
14,24,Tannat,yellow,0,E,April
14,25,Tannat,pink,0,E,April
14,26,Tannat,red/orange,1,E,April
15,33,Tinta Francisca,yellow,1,E,April
15,34,Tinta Francisca,pink,1,E,April
15,35,Tinta Francisca,pink,1,E,April
15,36,Tinta Francisca,red/orange,1,E,April
16,12,Tinta Francisca,pink,1,E,April
16,13,Tinta Francisca,pink,1,E,April
16,14,Tinta Francisca,red/orange,1,E,April
16,16,Tinta Francisca,yellow,1,E,April
16,17,Tannat,pink,0,E,April
16,18,Tannat,red/orange,1,E,April
16,19,Tannat,pink,0,E,April
16,20,Tannat,yellow,3,E,April
16,21,Tannat,yellow,1,E,April
